id,quran_ayas_id,quran_ayas_languages_code,number,text
ENAR2102,QA2102,ENAR,2102,"And it was close that they were about to mislead you somewhat from the divine revelation We sent to you, for you to attribute something else* to Us; and if it were**, they would have accepted you as a friend. (* Other than the divine revelation. ** Which is impossible.)"
ENAR2103,QA2103,ENAR,2103,"And had We not kept you steadfast, possibly you might have inclined to them just a little."
ENAR2104,QA2104,ENAR,2104,"And if it were*, We would then have made you taste a double life and a double death – you would then not find any supporter against Us. (* Which is impossible.)"
ENAR2105,QA2105,ENAR,2105,"And indeed it was close that they frighten you in the land for them to oust you from it – and if it were, they would not have stayed after you, but a little."
ENAR2106,QA2106,ENAR,2106,The tradition of the Noble Messengers We sent before you – and you will not find Our rules changing.
ENAR2107,QA2107,ENAR,2107,"Keep the prayer established, from the declining of the sun until darkness of the night, and the Qur’an at dawn; indeed the angels witness the reading of the Qur’an at dawn."
ENAR2108,QA2108,ENAR,2108,And forego sleep* in some part of the night – an increase for you**; it is likely your Lord will set you on a place where everyone will praise you***. (* For worship. ** Obligatory only upon the Holy Prophet. *** On the Day of Resurrection.)
ENAR2109,QA2109,ENAR,2109,"And pray, “My Lord! Admit me with the truth and take me out with the truth*, and give me from Yourself a helpful dominance**.” (* Wherever I come or go ** Through spread of Islam.)"
ENAR2110,QA2110,ENAR,2110,"And proclaim, “The Truth has arrived and falsehood has vanished; indeed falsehood had to vanish.” (* With the arrival of the Last Prophet – Mohammed peace and blessings be upon him)"
ENAR2111,QA2111,ENAR,2111,"And We send down in the Qur’an that which is a cure for the Muslims, and a mercy – and it increases only ruin for the unjust."
ENAR2112,QA2112,ENAR,2112,"And when We bestow favours upon man, he turns away and goes far away towards himself; and when evil touches him he despairs."
ENAR2113,QA2113,ENAR,2113,"Proclaim, “Each one works according to his own pattern; and your Lord well knows him who is more upon guidance.”"
ENAR2114,QA2114,ENAR,2114,"They ask you concerning the soul; proclaim “The soul is an entity by the command of my Lord, and you have not received knowledge except a little.”"
ENAR2115,QA2115,ENAR,2115,And if We willed We could have taken away the revelations which We have sent to you – you would then not find anyone who could advocate for you before Us for this.
ENAR2116,QA2116,ENAR,2116,Except the mercy of your Lord; indeed His munificence upon you (O dear Prophet Mohammed – peace and blessings be upon him) is extremely great.
ENAR2117,QA2117,ENAR,2117,"Proclaim, “If all mankind and jinns agree to bring an equivalent to the Qur’an, they will not be able to bring its equal – even if they were to help each other.”"
ENAR2118,QA2118,ENAR,2118,"And indeed We have illustrated all kinds of examples in the Qur’an for mankind – so most men did not accept, except to be ungrateful."
ENAR2119,QA2119,ENAR,2119,"And they said, “We will not accept faith in you, until you cause a spring to gush forth from the earth for us.”"
ENAR2120,QA2120,ENAR,2120,"“Or you have a garden of date-palms and grapes, and you make gushing rivers to flow in it.”"
ENAR2121,QA2121,ENAR,2121,“Or you cause the sky to fall upon us in pieces like you said – or bring Allah and the angels as Witness.”
ENAR2122,QA2122,ENAR,2122,"“Or you have a house of gold, or you ascend up into heaven; and even then we shall not believe in your ascent unless you send down a book upon us, which we may read”; say (O dear Prophet Mohammed – peace and blessings be upon him), “Purity is to my Lord – who am I except a human, sent by Allah?” (* These can be done, only when Allah commands.)"
ENAR2123,QA2123,ENAR,2123,"And what prevented people from believing when the guidance came to them, except their saying that, “What! Allah has sent a human as a Noble Messenger?”?"
ENAR2124,QA2124,ENAR,2124,"Proclaim, “If there were angels walking peacefully on the earth, We would send down only an angel from heaven, as a Noble Messenger towards them.”"
ENAR2125,QA2125,ENAR,2125,"Proclaim, “Allah is Sufficient as Witness between me and you all; indeed He is Well Aware of, the Beholder of His bondmen.”"
ENAR2126,QA2126,ENAR,2126,"And only he whom Allah guides, is upon guidance; and whomever He sends astray – you will therefore not find for them any supporters besides Him; and We shall raise them by their faces on the Day of Resurrection – blind, dumb and deaf; their destination is hell; whenever it is about to extinguish, We will inflame it more for them."
ENAR2127,QA2127,ENAR,2127,"This is their reward because they disbelieved in Our signs and said, “When we are bones and decomposed, will we really be created again and raised up again?”"
ENAR2128,QA2128,ENAR,2128,"Do they not see that Allah Who has created the heavens and the earth is Able to create people similar to them, and has set a term for them in which there is no doubt? So the unjust do not accept without being ungrateful."
ENAR2129,QA2129,ENAR,2129,"Proclaim, “If you owned the treasures of the mercy of my Lord, you would hoard them too for fear that they may get spent; and man is a big miser.”"
ENAR2130,QA2130,ENAR,2130,"And indeed We gave Moosa nine clear signs, therefore ask the Descendants of Israel when he came to them – in response Firaun said, “O Moosa – I think you are under a magic spell.”"
ENAR2131,QA2131,ENAR,2131,"He said, “You certainly know that these have not been sent down except by the Lord of the heavens and the earth, the eye-openers* for the hearts; and I think that you, O Firaun, will surely be ruined.” (* The signs which enlighten the hearts.)"
ENAR2132,QA2132,ENAR,2132,"He therefore wished to expel them from the earth, so We drowned him and his companions, all together."
ENAR2133,QA2133,ENAR,2133,"And after him, We said to the Descendants of Israel, “Reside in this land – then when the promise of the Hereafter comes, We will bring you all huddled together.”"
ENAR2134,QA2134,ENAR,2134,"And We sent down the Qur’an with the truth, and it has come down only for the truth; and We did not send you except as a Herald of glad tidings and warnings."
ENAR2135,QA2135,ENAR,2135,"And We sent down the Qur’an in parts, that you may gradually recite it to the people, and We sent it down slowly in stages."
ENAR2136,QA2136,ENAR,2136,"Proclaim, “Whether you accept faith in it or not”; indeed those who received knowledge before the Qur’an came, fall down prostrate on their faces when it is recited to them."
ENAR2137,QA2137,ENAR,2137,"And they say, “Purity is to our Lord – indeed the promise of our Lord had to come true.”"
ENAR2138,QA2138,ENAR,2138,"And they fall down on their faces weeping, and this Qur’an increases their humility. (Command of prostration # 4)."
ENAR2139,QA2139,ENAR,2139,"Proclaim, “Pray calling (Him) Allah or calling (Him) the Most Gracious; whichever name you call with – they are all His magnificent names; and do not offer your prayers very loudly or very softly, and seek a way between them.”"
ENAR2140,QA2140,ENAR,2140,"And say, “All praise is to Allah, Who has not chosen a son for Himself, and none is His partner in kingship, and none is His supporter due to weakness, and say ‘Allah is Great’ to proclaim His greatness.”"
ENAR2141,QA2141,ENAR,2141,"All praise is to Allah Who sent down the Book upon His bondman, and has not kept any deviation in it."
ENAR2142,QA2142,ENAR,2142,"A just Book, to warn of Allah’s severe punishment, and to give glad tidings to the believers who do good deeds, that for them is an excellent reward."
ENAR2143,QA2143,ENAR,2143,In which they will abide forever.
ENAR2144,QA2144,ENAR,2144,And to warn those who say “Allah has chosen a child.”
ENAR2145,QA2145,ENAR,2145,They do not have any knowledge of it – nor did their forefathers; profound is the word that comes out of their mouths; they only speak a lie.
ENAR2146,QA2146,ENAR,2146,Possibly you may risk your life by grieving (O dear Prophet Mohammed – peace and blessings be upon him) for them if they do not believe in this narration.
ENAR2147,QA2147,ENAR,2147,"We have indeed placed all that is on the earth as its adornment in order that We may test them, who among them has the best deeds."
ENAR2148,QA2148,ENAR,2148,And indeed We shall one day make all that is on it a barren plain.
ENAR2149,QA2149,ENAR,2149,"Did you know that the People of the Cave and People close to the Woods, were Our exceptional signs?"
