id,quran_ayas_id,quran_ayas_languages_code,number,text
URAA3123,QA3123,URAA,3123,اور بے شک تیرا رب زبردست رحم کرنے والا ہے
URAA3124,QA3124,URAA,3124,اور یہ قرآن رب العالمین کا اتارا ہوا ہے
URAA3125,QA3125,URAA,3125,اسے امانت دار فرشتہ لے کر آیا ہے
URAA3126,QA3126,URAA,3126,تیرے دل پر تاکہ تو ڈرانے والوں میں سے ہو
URAA3127,QA3127,URAA,3127,صاف عربی زبان میں
URAA3128,QA3128,URAA,3128,اور البتہ اس کی خبر پہلوں کی کتابوں میں بھی ہے
URAA3129,QA3129,URAA,3129,کیا ان کے لیے نشانی کافی نہیں کہ اسے بنی اسرائیل کے علماء بھی جانتے ہیں
URAA3130,QA3130,URAA,3130,اور اگر ہم اسے کسی عجمی پر نازل کرتے
URAA3131,QA3131,URAA,3131,پھر وہ اسے ان کے سامنے پڑھتا تو بھی ایمان نہ لاتے
URAA3132,QA3132,URAA,3132,اسی طرح ہم نے اس انکار کو گناہگاروں کے دل میں ڈال رکھا ہے
URAA3133,QA3133,URAA,3133,وہ دردناک عذاب دیکھے بغیر اس پر ایمان نہیں لائیں گے
URAA3134,QA3134,URAA,3134,پھر وہ ان پر اچاناک آئے گا اور انہیں خبر بھی نہ ہوگی
URAA3135,QA3135,URAA,3135,پھر کہیں گے کیا ہمیں مہلت مل سکتی ہے
URAA3136,QA3136,URAA,3136,کیا ہمارے عذاب کو جلد چاہتے ہیں
URAA3137,QA3137,URAA,3137,بھلا دیکھ اگر ہم انہیں چند سال فائدہ اٹھانے دیں
URAA3138,QA3138,URAA,3138,پھر ان کے پاس وہ عذاب آئے جس کا وعدہ دیے جاتے ہیں
URAA3139,QA3139,URAA,3139,تو جو انہوں نے فائدہ اٹھایا ہے کیا ان کے کچھ کام بھی آئے گا
URAA3140,QA3140,URAA,3140,اور ہم نے ایسی کوئی بستی ہلاک نہیں کی جس کے لیے ڈرانے والے نہ آئے ہوں
URAA3141,QA3141,URAA,3141,نصیحت دینے کے لیے اور ہم ظالم نہیں تھے
URAA3142,QA3142,URAA,3142,اور قرآن کو شیطان لے کر نہیں نازل ہوئے
URAA3143,QA3143,URAA,3143,اور نہ یہ ان کا کام ہے اور نہ وہ اسے کر سکتے ہیں
URAA3144,QA3144,URAA,3144,وہ تو سننے کی جگہ سے بھی دور کر دیے گئے ہیں
URAA3145,QA3145,URAA,3145,سو الله کے ساتھ کسی اور معبود کو نہ پکار ورنہ تو بھی عذاب میں مبتلا ہو جائے گا
URAA3146,QA3146,URAA,3146,اور اپنے قریب کے رشتہ داروں کو ڈرا
URAA3147,QA3147,URAA,3147,اور جو ایمان لانے والے تیرے ساتھ ہیں ان کے لیے اپنا بازو جھکا ئے رکھ
URAA3148,QA3148,URAA,3148,پھر اگر تیری نافرمانی کریں تو کہہ دے میں تمہارے کام سے بیزار ہوں
URAA3149,QA3149,URAA,3149,اور زبردست رحم والے پر بھروسہ کر
URAA3150,QA3150,URAA,3150,جو تجھے دیکھتا ہے جب تو اٹھتا ہے
URAA3151,QA3151,URAA,3151,اور نمازیوں میں تیری نشست و برخاست دیکھتا ہے
URAA3152,QA3152,URAA,3152,بیشک وہ سننے والا جاننے والا ہے
URAA3153,QA3153,URAA,3153,کیا میں تمہیں بتاؤں شیطان کس پر اترتے ہیں
URAA3154,QA3154,URAA,3154,ہر جھوٹے گناہگار پر اترتے ہیں
URAA3155,QA3155,URAA,3155,وہ سنی ہوئی باتیں پہنچاتے ہیں اوراکثر ان میں سے جھوٹے ہوتے ہیں
URAA3156,QA3156,URAA,3156,اور شاعروں کی پیروی تو گمراہ ہی کرتے ہیں
URAA3157,QA3157,URAA,3157,کیا تم نےنہیں دیکھاکہ وہ ہر میدان میں بھٹکتے پھرتے ہیں
URAA3158,QA3158,URAA,3158,اور جو وہ کہتے ہیں کرتے نہیں
URAA3159,QA3159,URAA,3159,مگروہ جو ایمان لائے اور نیک کام کیے اور الله کوبہت یاد کیا اور مظلوم ہونے کے بعد بدلہ لیا اور ظالموں کو ابھی معلوم ہو جائے گا کہ کس کروٹ پر پڑتے ہیں
URAA3160,QA3160,URAA,3160,طسۤ یہ آیتیں قرآن کی اور کتاب روشن کی ہیں
URAA3161,QA3161,URAA,3161,ایمان داورں کے لیے ہدایت اور خوشخبری ہے
URAA3162,QA3162,URAA,3162,جو نماز ادا کرتے ہیں اور زکوةٰ دیتے ہیں اور وہ آخرت پر یقین رکھتے ہیں
URAA3163,QA3163,URAA,3163,البتہ جو لوگ آخرت پر ایمان نہیں رکھتے ہم نےان کے اعمال ان کے لیے اچھے کر دکھائے ہیں پس وہ سرگرداں پھرتے ہیں
URAA3164,QA3164,URAA,3164,وہی ہیں جنہیں برا عذاب ہونا ہے اور وہ آخرت میں بڑے ہی خسارہ میں ہوں گے
URAA3165,QA3165,URAA,3165,اور تجھے بڑے حکمت والے علم والے کی طرف سے قرآن دیاجارہا ہے
URAA3166,QA3166,URAA,3166,جب موسیٰ نے اپنے گھر والوں سے کہا کہ میں نے آگ دیکھی ہے میں ابھی وہاں سے تمہارے پاس کوئی خبر لاتا ہوں یا کوئی انگارا سلگا کر لاتا ہوں تاکہ تم سینکو
URAA3167,QA3167,URAA,3167,پھر جب موسیٰ وہاں آئے تو آواز آئی کہ جو آگ میں اور اس کے پاس ہے وہ با برکت ہے اور الله پاک ہے جو تمام جہان کا رب ہے
URAA3168,QA3168,URAA,3168,اے موسیٰ وہ میں الله ہوں زبردست حکمت والا
URAA3169,QA3169,URAA,3169,اور اپنی لاٹھی ڈال دے پھر جب اسے دیکھا کہ وہ سانپ کی طرح چل رہی ہے تو پیٹھ پھیر کر بھاگا اورپیچھے مڑ کر نہ دیکھا اے موسیٰ ڈرو مت کیونکہ میرے حضور میں رسول ڈرا نہیں کرتے
URAA3170,QA3170,URAA,3170,مگر جس نے ظلم کیا پھر برائی کے بعد اسے نیکی سے بدل دیا ہوتو میں بخشنے والا مہربان ہوں
URAA3171,QA3171,URAA,3171,اور اپنا ہاتھ اپنےگریبان میں ڈال دے وہ سفید بے عیب نکلے گا یہ دونوں ملا کر نونشانیاں فرعون اور اس کی قوم کی طرف لے کرجا کیونکہ وہ بدکار لوگ ہیں
URAA3172,QA3172,URAA,3172,پھر جب ان کے پاس آنکھیں کھولنے والی ہماری نشانیاں آئیں تو کہنے لگے یہ تو صاف جادو ہے
URAA3173,QA3173,URAA,3173,اور انہوں نے انکا ظلم اور تکبر سے انکار کرد یا حالانکہ ان کے دل یقین کر چکے تھے پھر دیکھ مفسدوں کا انجام کیسا ہوا
URAA3174,QA3174,URAA,3174,اور ہم نے داؤد اور سلیمان کو علم دیا اور کہنے لگے الله کا شکر ہے جس نے ہمیں بہت سے ایمان دار بندوں پر فضیلت دی
URAA3175,QA3175,URAA,3175,اور سلیمان داؤد کا وارث ہوا اور کہا اے لوگو ہمیں پرندوں کی بولی سکھائی گئی ہے او رہمیں ہر قسم کے سازو سامان دیے گئے ہیں بے شک یہ صریح فضیلت ہے
URAA3176,QA3176,URAA,3176,اور سلیمان کے پاس اس کے لشکر جن اور انسان اور پرندے جمع کیے جاتے پھر انکی جماعتیں بنائی جاتیں
URAA3177,QA3177,URAA,3177,یہاں تک کہ جب چیونٹیوں کے میدان پر پہنچے ایک چینوٹی نے کہا اے چیونٹیو اپنے گھروں میں گھس جاؤ تمہیں سلیمان اور اس کی فوجیں نہ پیس ڈالیں اور انہیں خبر بھی نہ ہو
URAA3178,QA3178,URAA,3178,پھر اس کی بات سے مسکرا کر ہنس پڑا اور کہا اے میرے رب مجھے توفیق دے کہ میں تیرے احسان کا شکر کروں جو تو نے مجھ پر اور میرے ماں باپ پر کیا اور یہ کہ میں نیک کام کروں جوتو پسند کرے اور مجھے اپنی رحمت سے اپنے نیک بندوں میں شامل کر لے
URAA3179,QA3179,URAA,3179,اور پرندوں کی حاضری لی تو کہا کیا بات ہے جو میں ہُد ہُد کو نہیں دیکھتا کیا وہ غیر حاضر ہے
URAA3180,QA3180,URAA,3180,میں اسے سخت سزا دوں گا یا اسے ذبح کر دوں گا یا وہ میرے پاس کوئی صاف دلیل بیان کرے
URAA3181,QA3181,URAA,3181,پھر تھوڑی دیر کے بعد ہُد ہُد حاضر ہوا اور کہا کہ میں حضور کے پاس وہ خبر لایا ہوں جو حضور کو معلوم نہیں اور سباسے آپ کے پاس ایک یقینی خبر لایا ہوں
URAA3182,QA3182,URAA,3182,میں نے ایک عورت کو پایا جو ان پر بادشاہی کرتی ہے اور اسے ہر چیز دی گئی ہے اور اس کا بڑا تخت ہے
URAA3183,QA3183,URAA,3183,میں نے پایا کہ وہ اور اس کی قوم الله کے سوا سورج کو سجدہ کرتے ہیں اور شیطان نے ان کے اعمال کو انہیں آرستہ کر دکھایا ہے اور انہیں راستہ سے روک دیا ہے سو وہ راہ پر نہیں چلتے
URAA3184,QA3184,URAA,3184,الله ہی کو کیوں نہ سجدہ کریں جو آسمانوں اور زمین کی چھپی ہوئی چیزوں کو ظاہر کرتا ہے اور جو تم چھپاتے ہو اورجو ظاہر کرتے ہو سب کو جانتا ہے
URAA3185,QA3185,URAA,3185,الله ہی ایسا ہےکہ اس کے سواکوئی معبود نہیں ہے اوروہ عرش عظیم کا مالک ہے
URAA3186,QA3186,URAA,3186,کہا ہم ابھی دیکھ لیتے ہیں کہ تو سچ کہتا ہے یا جھوٹوں میں سے ہے
URAA3187,QA3187,URAA,3187,میرا یہ خط لے جا اور ان کی طرف ڈال دے پھر ان کے ہاں سے واپس آ جا پھر دیکھ وہ کیا جواب دیتے ہیں
URAA3188,QA3188,URAA,3188,کہنے لگی اے دربار والو میرے پاس ایک معزز خط ڈالا گیا ہے
URAA3189,QA3189,URAA,3189,وہ خط سلیمان کی طرف سے ہے اور وہ یہ ہے الله کے نام سے شروع کرتا ہوں جو بے حد مہربان نہایت رحم والا ہے
URAA3190,QA3190,URAA,3190,میرے سامنے تکبر نہ کرو اور میرے پاس مطیع ہو کر چلی آؤ
URAA3191,QA3191,URAA,3191,کہنے لگی اے دربار والو مجھے میرے کام میں مشورہ دو میں کوئی بات تمہارے حاضر ہوئے بغیر طے نہیں کر تی
URAA3192,QA3192,URAA,3192,کہنے لگے ہم بڑے طاقتور اور بڑے لڑنے والے ہیں اور کام تیرے اختیار میں ہے سو دیکھ لے جو حکم دینا ہے
URAA3193,QA3193,URAA,3193,کہنے لگی بادشاہ جب کسی بستی میں داخل ہوتے ہیں اسے خراب کر دیتے ہیں اور وہاں کے سرداروں کو بے عزت کرتے ہیں اور ایسا ہی کریں گے
URAA3194,QA3194,URAA,3194,اور میں ان کی طرف کچھ تحفہ بھیجتی ہوں پھر دیکھتی ہوں کہ ایلچی کیا جواب لے کر آتے ہیں
URAA3195,QA3195,URAA,3195,پھر جب سلیمان کے پاس آیا فرمایا کیا تم میری مال سے مدد کرنا چاہتے ہو سو جو کچھ مجھے الله نے دیا ہے اس سے بہتر ہے جو تمہیں دیا ہے بلکہ تم ہی اپنے تحفہ سے خوش رہو
URAA3196,QA3196,URAA,3196,ان کی طرف واپس جاؤ ہم ان پرا یسے لشکر لے کر پہنچیں گے جن کا وہ مقابلہ نہ کر سکیں گے اور ہم انہیں وہاں سے ذلیل کر کے نکال دیں گے
URAA3197,QA3197,URAA,3197,کہا اے دربار والو تم میں کوئی ہے کہ میرے پاس اس کا تخت لے آئے اس سے پہلے کہ وہ میرے پاس فرمانبردار ہو کر آئيں
URAA3198,QA3198,URAA,3198,جنوں میں سے ایک دیو نے کہا میں تمہیں وہ لا دیتا ہوں اس سے پہلے کہ تو اپنی جگہ سے اٹھے اور میں اس کے لیے طاقتور امانت دار ہوں
URAA3199,QA3199,URAA,3199,اس شخص نے کہا جس کے پاس کتاب کا علم تھا میں اسے تیری آنکھ جھپکنے سے پہلے لا دیتا ہوں پھر جب اسے اپنے روبرو رکھا دیکھا تو کہنے لگا یہ میرے رب کا ایک فضل ہے تاکہ میری آزمائش کرے کیا میں شکر کرتا ہوں یا ناشکری اور جو شخص شکر کرتا ہے اپنے ہی نفع کے لیے شکر کرتا ہے اورجو ناشکری کرتا ہے تو میرا رب بھی بے پرواہ عزت والا ہے
URAA3200,QA3200,URAA,3200,کہا اس کے لیے اس کے تخت کی صورت بدل دو ہم دیکھیں کیا اسے پتہ لگتا ہے یا انہیں میں ہوتی ہے جنہیں پتہ نہیں لگتا
URAA3201,QA3201,URAA,3201,پھر جب آئی کہا گیا کیا تیرا تخت ایسا ہی ہے کہنے لگی گویاکہ یہ وہی ہے اور ہمیں تو پہلے ہی معلوم ہو گیا تھا اور ہم فرمانبردار ہو چکے ہیں
URAA3202,QA3202,URAA,3202,اور اسے ان چیزو ں سے روک دیا جنہیں الله کےسوا پوجتی تھی بے شک وہ کافروں میں سے تھی
URAA3203,QA3203,URAA,3203,اسے کہا گیا اس محل میں داخل ہو پھر جب اسے دیکھا خیال کیا کہ وہ گہرا پانی ہے اور اپنی پنڈلیاں کھولیں کہا یہ تو ایسا محل ہے جس میں شیشے جڑے ہوئے ہیں کہنے لگی اے میرے رب میں نے اپنے نفس پر ظلم کیا تھا اور میں سلیمان کے ساتھ الله کی فرمانبردار ہوئی جو سارے جہاں کا رب ہے
URAA3204,QA3204,URAA,3204,اور ہم نے ثمود کی طرف ان کے بھائی صالح کو بھیجاکہ الله کی بندگی کرو پھر وہ دو فریق ہو کر آپس میں جھگڑنے لگے
URAA3205,QA3205,URAA,3205,کہا اے میری قوم بھلائی سے پہلے برائی کو کیوں جلدی مانگتے ہو الله سے گناہ کیوں نہیں بخشواتے تاکہ تم پر رحم کیا جائے
URAA3206,QA3206,URAA,3206,کہنے لگے ہمیں تو تجھ سے اور تیرے ساتھیوں سے نحوست معلوم ہوئی کہا تہاری نحوست الله کی طرف سے ہے بلکہ تم لوگ آزمائش میں ڈالے گئے ہو
URAA3207,QA3207,URAA,3207,اور اس شہر میں نو آدمی ایسے تھے جو زمین میں فساد کرتے تھے اوراصلاح نہیں کرتے تھے
URAA3208,QA3208,URAA,3208,کہنے لگے آپس میں الله کی قسم کھاؤ کہ صالح اور اس کے گھر والوں پر شبخوں ماریں پھر اس کے وارث سے کہہ دیں ہم تو اس کے کنبہ کی ہلاکت کے وقت موجود ہی نہ تھے اور بے شک ہم سچے ہیں
URAA3209,QA3209,URAA,3209,اور انہوں نے ایک داؤ کیا اور ہم نے بھی ایساداؤ کیا کہ انہیں خبربھی نہ ہوئی
URAA3210,QA3210,URAA,3210,پھر دیکھو ان کے داؤ کا کیا انجام ہوا کہ ہم نے انہیں اوران کی ساری قوم کو ہلاک کر دیا
